  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    3434    agrl         1189.516
     1     2    3434    agrl            0.000
     1     2    3434    agrl            0.000
     1     2    3435    agrl          799.553
     1     2    3435    agrl            0.000
     1     2    3435    agrl            0.000
     1     2    3436    agrl         1053.248
     1     2    3436    agrl            0.000
     1     2    3436    agrl            0.000
     1     2    3437    agrl          971.755
     1     2    3437    agrl            0.000
     1     2    3437    agrl            0.000
     1     2    3438    agrl          800.323
     1     2    3438    agrl            0.000
     1     2    3438    agrl            0.000
     1     2    3439    agrl          801.225
     1     2    3439    agrl            0.000
     1     2    3439    agrl            0.000
     1     2    3440    agrl         4013.094
     1     2    3441    agrl         4011.608
     1     2    3442    agrl         4014.030
     1     2    3443    agrl         4012.007
     1     2    3444    agrl         4014.368
     1     2    3445    agrl         4011.746
     1     2    3446    agrl         4011.726
     1     2    3447    agrl         1078.007
     1     2    3448    agrl         1270.566
     1     2    3449    agrl         1139.888
     1     2    3450    agrl         4496.244
     1     2    3451    agrl         4551.094
     1     2    3452    agrl         4460.092
     1     2    3453    agrl         4476.909
     1     2    3454    agrl         4399.105
     1     2    3455    agrl         1077.984
     1     2    3456    agrl         1153.695
     1     2    3457    agrl         1268.565
     1     2    3458    agrl         1109.992
     1     2    3459    agrl         1243.904
     1     2    3460    agrl         1156.601
     1     2    3461    agrl         1138.492
     1     2    3462    agrl           68.482
     1     2    3463    agrl         4999.999
     1     2    3464    agrl         4870.574
     1     2    3465    agrl         4922.231
     1     2    3466    agrl         4966.974
     1     2    3467    agrl         4847.353
     1     2    3468    agrl         1042.050
     1     2    3468    agrl            0.000
     1     2    3468    agrl            0.000
     1     2    3469    agrl         1037.350
     1     2    3469    agrl            0.000
     1     2    3469    agrl            0.000
     1     2    3470    agrl         1137.622
     1     2    3470    agrl            0.000
     1     2    3470    agrl            0.000
     1     2    3471    agrl         1003.747
     1     2    3471    agrl            0.000
     1     2    3471    agrl            0.000
     1     2    3472    agrl          801.255
     1     2    3472    agrl            0.000
     1     2    3472    agrl            0.000
     1     2    3473    agrl         4014.051
     1     2    3474    agrl         4011.720
     1     2    3475    agrl         1153.034
     1     2    3476    agrl         1265.908
     1     2    3477    agrl         1159.818
     1     2    3478    agrl         4396.532
     1     2    3479    agrl         4388.217
     1     2    3480    agrl         4400.102
     1     2    3481    agrl         1152.311
     1     2    3482    agrl         1269.888
     1     2    3483    agrl         1137.939
     1     2    3484    agrl           68.498
     1     2    3485    agrl         4868.588
     1     2    3486    agrl         4921.453
     1     2    3487    agrl         4841.163
     1     2    3488    agrl         1037.403
     1     2    3488    agrl            0.000
     1     2    3488    agrl            0.000
     1     2    3489    agrl          799.565
     1     2    3489    agrl            0.000
     1     2    3489    agrl            0.000
     1     2    3490    agrl         1018.932
     1     2    3490    agrl            0.000
     1     2    3490    agrl            0.000
     1     2    3491    agrl         1003.763
     1     2    3491    agrl            0.000
     1     2    3491    agrl            0.000
     1     2    3492    agrl         4011.674
     1     2    3493    agrl         4014.044
     1     2    3494    agrl         4011.992
     1     2    3495    agrl         4011.647
     1     2    3496    agrl         1152.665
     1     2    3497    agrl         1155.760
     1     2    3498    agrl         4551.351
     1     2    3499    agrl         4395.844
     1     2    3500    agrl         4460.922
     1     2    3501    agrl         4393.536
     1     2    3502    agrl         1077.585
     1     2    3503    agrl         1151.598
     1     2    3504    agrl         1109.630
     1     2    3505    agrl           68.506
     1     2    3506    agrl         4871.051
     1     2    3507    agrl         4967.692
     1     2    3508    agrl         1042.380
     1     2    3508    agrl            0.000
     1     2    3508    agrl            0.000
     1     2    3509    agrl          801.885
     1     2    3509    agrl            0.000
     1     2    3509    agrl            0.000
     1     2    3510    agrl          957.274
     1     2    3510    agrl            0.000
     1     2    3510    agrl            0.000
     1     2    3511    agrl          810.089
     1     2    3511    agrl            0.000
     1     2    3511    agrl            0.000
     1     2    3512    agrl         1157.023
     1     2    3512    agrl            0.000
     1     2    3512    agrl            0.000
     1     2    3513    agrl          800.356
     1     2    3513    agrl            0.000
     1     2    3513    agrl            0.000
     1     2    3514    agrl         1037.880
     1     2    3514    agrl            0.000
     1     2    3514    agrl            0.000
     1     2    3515    agrl         4012.375
     1     2    3516    agrl         4013.074
     1     2    3517    agrl         4011.755
     1     2    3518    agrl         4014.032
     1     2    3519    agrl         4012.011
     1     2    3520    agrl         4014.383
     1     2    3521    agrl         4011.764
     1     2    3522    agrl         4011.731
     1     2    3523    agrl         1166.688
     1     2    3524    agrl         1077.788
     1     2    3525    agrl         1151.456
     1     2    3526    agrl         1268.677
     1     2    3527    agrl         1109.077
     1     2    3528    agrl         1243.725
     1     2    3529    agrl         1155.266
     1     2    3530    agrl         1137.555
     1     2    3531    agrl         4496.171
     1     2    3532    agrl         4551.638
     1     2    3533    agrl         4403.326
     1     2    3534    agrl         4461.580
     1     2    3535    agrl         4509.610
     1     2    3536    agrl         4477.117
     1     2    3537    agrl         4395.491
     1     2    3538    agrl         4399.016
     1     2    3539    agrl         1166.630
     1     2    3540    agrl         1077.555
     1     2    3541    agrl         1151.339
     1     2    3542    agrl         1267.456
     1     2    3543    agrl         1109.573
     1     2    3544    agrl         1156.199
     1     2    3545    agrl         1136.438
     1     2    3546    agrl           68.518
     1     2    3547    agrl         5000.248
     1     2    3548    agrl         4878.769
     1     2    3549    agrl         4920.654
     1     2    3550    agrl         4967.232
     1     2    3551    agrl         4928.538
     1     2    3552    agrl         4857.442
     1     2    3553    agrl         4852.312
     1     2    3554    agrl          805.055
     1     2    3554    agrl            0.000
     1     2    3554    agrl            0.000
     1     2    3555    agrl         1226.418
     1     2    3555    agrl            0.000
     1     2    3555    agrl            0.000
     1     2    3556    agrl         1189.551
     1     2    3556    agrl            0.000
     1     2    3556    agrl            0.000
     1     2    3557    agrl          957.260
     1     2    3557    agrl            0.000
     1     2    3557    agrl            0.000
     1     2    3558    agrl         1037.224
     1     2    3558    agrl            0.000
     1     2    3558    agrl            0.000
     1     2    3559    agrl         1183.407
     1     2    3559    agrl            0.000
     1     2    3559    agrl            0.000
     1     2    3560    agrl         4012.999
     1     2    3561    agrl         4014.053
     1     2    3562    agrl         4011.989
     1     2    3563    agrl         4011.650
     1     2    3564    agrl         4551.084
     1     2    3565    agrl         4460.858
     1     2    3566    agrl         4395.599
     1     2    3567    agrl         1167.172
     1     2    3568    agrl         1077.986
     1     2    3569    agrl         1155.905
     1     2    3570    agrl         1268.504
     1     2    3571    agrl         1139.352
     1     2    3572    agrl           68.506
     1     2    3573    agrl         4922.628
     1     2    3574    agrl         1167.347
     1     2    3575    agrl         1077.915
     1     2    3576    agrl         1268.527
     1     2    3577    agrl         1160.413
     1     2    3578    agrl         1139.238
     1     2    3579    agrl         1077.854
     1     2    3580    agrl         1272.146
     1     2    3581    agrl         1157.459
     1     2    3582    agrl         1262.859
     1     2    3582    agrl            0.000
     1     2    3582    agrl            0.000
     1     2    3583    agrl          997.039
     1     2    3583    agrl            0.000
     1     2    3583    agrl            0.000
     1     2    3584    agrl         1189.519
     1     2    3584    agrl            0.000
     1     2    3584    agrl            0.000
     1     2    3585    agrl         1028.321
     1     2    3585    agrl            0.000
     1     2    3585    agrl            0.000
     1     2    3586    agrl          805.503
     1     2    3586    agrl            0.000
     1     2    3586    agrl            0.000
     1     2    3587    agrl         1003.858
     1     2    3587    agrl            0.000
     1     2    3587    agrl            0.000
     1     2    3588    agrl         1040.316
     1     2    3588    agrl            0.000
     1     2    3588    agrl            0.000
     1     2    3589    agrl          815.077
     1     2    3589    agrl            0.000
     1     2    3589    agrl            0.000
     1     2    3590    agrl         4012.637
     1     2    3591    agrl         4013.076
     1     2    3592    agrl         4011.568
     1     2    3593    agrl         4014.047
     1     2    3594    agrl         4014.363
     1     2    3595    agrl         4011.773
     1     2    3596    agrl         4011.686
     1     2    3597    agrl         1051.972
     1     2    3598    agrl         1167.245
     1     2    3599    agrl         1078.231
     1     2    3600    agrl         1154.551
     1     2    3601    agrl         1267.151
     1     2    3602    agrl         1245.677
     1     2    3603    agrl         1158.467
     1     2    3604    agrl         1139.953
     1     2    3605    agrl         4467.556
     1     2    3606    agrl         4551.233
     1     2    3607    agrl         4391.468
     1     2    3608    agrl         4458.843
     1     2    3609    agrl         4476.115
     1     2    3610    agrl         4382.477
     1     2    3611    agrl         4399.255
     1     2    3612    agrl         1056.472
     1     2    3613    agrl         1077.931
     1     2    3614    agrl         1268.196
     1     2    3615    agrl         1244.835
     1     2    3616    agrl         1155.719
     1     2    3617    agrl         1138.911
     1     2    3618    agrl           68.501
     1     2    3619    agrl         4907.631
     1     2    3620    agrl         4999.945
     1     2    3621    agrl         4920.660
     1     2    3622    agrl         4928.483
     1     2    3623    agrl          997.017
     1     2    3623    agrl            0.000
     1     2    3623    agrl            0.000
     1     2    3624    agrl         1070.477
     1     2    3624    agrl            0.000
     1     2    3624    agrl            0.000
     1     2    3625    agrl         1137.539
     1     2    3625    agrl            0.000
     1     2    3625    agrl            0.000
     1     2    3626    agrl         1018.920
     1     2    3626    agrl            0.000
     1     2    3626    agrl            0.000
     1     2    3627    agrl         1190.402
     1     2    3627    agrl            0.000
     1     2    3627    agrl            0.000
     1     2    3628    agrl         1185.640
     1     2    3628    agrl            0.000
     1     2    3628    agrl            0.000
     1     2    3629    agrl         4012.956
     1     2    3630    agrl         4011.641
     1     2    3631    agrl         4014.029
     1     2    3632    agrl         4014.381
     1     2    3633    agrl         4011.747
     1     2    3634    agrl         4011.705
     1     2    3635    agrl         1077.881
     1     2    3636    agrl         1156.544
     1     2    3637    agrl         1266.638
     1     2    3638    agrl         1244.278
     1     2    3639    agrl         1157.163
     1     2    3640    agrl         1139.050
     1     2    3641    agrl         4551.043
     1     2    3642    agrl         4460.382
     1     2    3643    agrl         4476.320
     1     2    3644    agrl         4397.610
     1     2    3645    agrl         1077.865
     1     2    3646    agrl         1269.357
     1     2    3647    agrl         1156.559
     1     2    3648    agrl         1138.028
     1     2    3649    agrl           68.494
     1     2    3650    agrl         4921.479
     1     2    3651    agrl         4927.342
     1     2    3652    agrl          805.039
     1     2    3652    agrl            0.000
     1     2    3652    agrl            0.000
     1     2    3653    agrl         1036.692
     1     2    3653    agrl            0.000
     1     2    3653    agrl            0.000
     1     2    3654    agrl          957.232
     1     2    3654    agrl            0.000
     1     2    3654    agrl            0.000
     1     2    3655    agrl          971.770
     1     2    3655    agrl            0.000
     1     2    3655    agrl            0.000
     1     2    3656    agrl         1038.588
     1     2    3656    agrl            0.000
     1     2    3656    agrl            0.000
     1     2    3657    agrl         4011.575
     1     2    3658    agrl         4014.055
     1     2    3659    agrl         4014.360
     1     2    3660    agrl         4011.710
     1     2    3661    agrl         1154.771
     1     2    3662    agrl         1267.482
     1     2    3663    agrl         1244.269
     1     2    3664    agrl         1158.171
     1     2    3665    agrl         4395.155
     1     2    3666    agrl         4476.898
     1     2    3667    agrl         4383.753
     1     2    3668    agrl         1152.289
     1     2    3669    agrl         1244.827
     1     2    3670    agrl         1155.935
     1     2    3671    agrl           68.496
     1     2    3672    agrl         4858.167
     1     2    3673    agrl         4928.518
     1     2    3674    agrl         1226.528
     1     2    3674    agrl            0.000
     1     2    3674    agrl            0.000
     1     2    3675    agrl          801.885
     1     2    3675    agrl            0.000
     1     2    3675    agrl            0.000
     1     2    3676    agrl         1190.541
     1     2    3676    agrl            0.000
     1     2    3676    agrl            0.000
     1     2    3677    agrl         4011.516
     1     2    3678    agrl         4014.356
     1     2    3679    agrl         4476.597
     1     2    3680    agrl         1077.859
     1     2    3681    agrl         1154.997
     1     2    3682    agrl         1242.516
     1     2    3683    agrl           68.513
     1     2    3684    agrl         1182.786
     1     2    3684    agrl            0.000
     1     2    3684    agrl            0.000
     1     2    3685    agrl         1002.697
     1     2    3685    agrl            0.000
     1     2    3685    agrl            0.000
     1     2    3686    agrl          957.288
     1     2    3686    agrl            0.000
     1     2    3686    agrl            0.000
     1     2    3687    agrl         1209.214
     1     2    3687    agrl            0.000
     1     2    3687    agrl            0.000
     1     2    3688    agrl         1156.958
     1     2    3688    agrl            0.000
     1     2    3688    agrl            0.000
     1     2    3689    agrl         1003.799
     1     2    3689    agrl            0.000
     1     2    3689    agrl            0.000
     1     2    3690    agrl         1186.263
     1     2    3690    agrl            0.000
     1     2    3690    agrl            0.000
     1     2    3691    agrl         4012.661
     1     2    3692    agrl         4012.341
     1     2    3693    agrl         4011.665
     1     2    3694    agrl         4014.052
     1     2    3695    agrl         4011.999
     1     2    3696    agrl         4014.391
     1     2    3697    agrl         4011.730
     1     2    3698    agrl         1167.184
     1     2    3699    agrl         1077.528
     1     2    3700    agrl         1155.052
     1     2    3701    agrl         1109.226
     1     2    3702    agrl         1139.210
     1     2    3703    agrl         4495.633
     1     2    3704    agrl         4551.719
     1     2    3705    agrl         4398.660
     1     2    3706    agrl         4462.773
     1     2    3707    agrl         4508.894
     1     2    3708    agrl         4398.625
     1     2    3709    agrl         1166.951
     1     2    3710    agrl         1077.478
     1     2    3711    agrl         1154.086
     1     2    3712    agrl         1270.249
     1     2    3713    agrl         1109.187
     1     2    3714    agrl         1243.568
     1     2    3715    agrl         1157.971
     1     2    3716    agrl         1138.387
     1     2    3717    agrl           68.516
     1     2    3718    agrl         4958.754
     1     2    3719    agrl         4967.846
     1     2    3720    agrl         4841.451
     1     2    3721    agrl         1262.535
     1     2    3721    agrl            0.000
     1     2    3721    agrl            0.000
     1     2    3722    agrl          801.845
     1     2    3722    agrl            0.000
     1     2    3722    agrl            0.000
     1     2    3723    agrl         1137.420
     1     2    3723    agrl            0.000
     1     2    3723    agrl            0.000
     1     2    3724    agrl         1019.313
     1     2    3724    agrl            0.000
     1     2    3724    agrl            0.000
     1     2    3725    agrl          800.321
     1     2    3725    agrl            0.000
     1     2    3725    agrl            0.000
     1     2    3726    agrl         1000.329
     1     2    3726    agrl            0.000
     1     2    3726    agrl            0.000
     1     2    3727    agrl         4012.598
     1     2    3728    agrl         4013.080
     1     2    3729    agrl         4011.598
     1     2    3730    agrl         4014.054
     1     2    3731    agrl         4014.375
     1     2    3732    agrl         4011.760
     1     2    3733    agrl         4011.650
     1     2    3734    agrl         1048.402
     1     2    3735    agrl         1078.170
     1     2    3736    agrl         1151.683
     1     2    3737    agrl         1243.821
     1     2    3738    agrl         1156.854
     1     2    3739    agrl         1139.110
     1     2    3740    agrl         4468.871
     1     2    3741    agrl         4550.933
     1     2    3742    agrl         4395.232
     1     2    3743    agrl         4460.610
     1     2    3744    agrl         4476.525
     1     2    3745    agrl         4384.337
     1     2    3746    agrl         4396.122
     1     2    3747    agrl         1053.288
     1     2    3748    agrl         1077.946
     1     2    3749    agrl         1152.016
     1     2    3750    agrl         1267.169
     1     2    3751    agrl         1244.058
     1     2    3752    agrl         1156.134
     1     2    3753    agrl         1138.896
     1     2    3754    agrl           68.490
     1     2    3755    agrl         4999.933
     1     2    3756    agrl         4871.815
     1     2    3757    agrl         4920.839
     1     2    3758    agrl         4927.442
     1     2    3759    agrl         4854.283
     1     2    3760    agrl         4847.423
     1     2    3761    agrl          997.069
     1     2    3761    agrl            0.000
     1     2    3761    agrl            0.000
     1     2    3762    agrl         1032.571
     1     2    3762    agrl            0.000
     1     2    3762    agrl            0.000
     1     2    3763    agrl          801.867
     1     2    3763    agrl            0.000
     1     2    3763    agrl            0.000
     1     2    3764    agrl          799.560
     1     2    3764    agrl            0.000
     1     2    3764    agrl            0.000
     1     2    3765    agrl         1019.453
     1     2    3765    agrl            0.000
     1     2    3765    agrl            0.000
     1     2    3766    agrl         1039.476
     1     2    3766    agrl            0.000
     1     2    3766    agrl            0.000
     1     2    3767    agrl         4012.349
     1     2    3768    agrl         4013.137
     1     2    3769    agrl         4011.531
     1     2    3770    agrl         4014.093
     1     2    3771    agrl         4014.410
     1     2    3772    agrl         4011.711
     1     2    3773    agrl         1078.250
     1     2    3774    agrl         1141.885
     1     2    3775    agrl         4494.314
     1     2    3776    agrl         4550.948
     1     2    3777    agrl         4474.921
     1     2    3778    agrl         4392.965
     1     2    3779    agrl         1077.722
     1     2    3780    agrl         1151.744
     1     2    3781    agrl         1244.910
     1     2    3782    agrl         1138.536
     1     2    3783    agrl           68.508
     1     2    3784    agrl         4858.490
     1     2    3785    agrl         4927.121
     1     2    3786    agrl         1036.857
     1     2    3786    agrl            0.000
     1     2    3786    agrl            0.000
     1     2    3787    agrl          957.226
     1     2    3787    agrl            0.000
     1     2    3787    agrl            0.000
     1     2    3788    agrl          810.077
     1     2    3788    agrl            0.000
     1     2    3788    agrl            0.000
     1     2    3789    agrl          805.495
     1     2    3789    agrl            0.000
     1     2    3789    agrl            0.000
     1     2    3790    agrl          800.320
     1     2    3790    agrl            0.000
     1     2    3790    agrl            0.000
     1     2    3791    agrl         1183.993
     1     2    3791    agrl            0.000
     1     2    3791    agrl            0.000
     1     2    3792    agrl         4011.604
     1     2    3793    agrl         4014.024
     1     2    3794    agrl         4011.986
     1     2    3795    agrl         4014.374
     1     2    3796    agrl         4011.718
     1     2    3797    agrl         4011.621
     1     2    3798    agrl         1153.811
     1     2    3799    agrl         1269.392
     1     2    3800    agrl         1109.901
     1     2    3801    agrl         1143.545
     1     2    3802    agrl         4394.503
     1     2    3803    agrl         4460.543
     1     2    3804    agrl         4508.114
     1     2    3805    agrl         4476.502
     1     2    3806    agrl         4397.856
     1     2    3807    agrl         1078.112
     1     2    3808    agrl         1154.731
     1     2    3809    agrl         1269.530
     1     2    3810    agrl         1244.794
     1     2    3811    agrl         1157.452
     1     2    3812    agrl         1139.619
     1     2    3813    agrl           68.481
     1     2    3814    agrl         4860.484
     1     2    3815    agrl         4921.030
     1     2    3816    agrl         4966.060
     1     2    3817    agrl         1182.812
     1     2    3817    agrl            0.000
     1     2    3817    agrl            0.000
     1     2    3818    agrl          815.474
     1     2    3818    agrl            0.000
     1     2    3818    agrl            0.000
     1     2    3819    agrl         1189.730
     1     2    3819    agrl            0.000
     1     2    3819    agrl            0.000
     1     2    3820    agrl         1028.475
     1     2    3820    agrl            0.000
     1     2    3820    agrl            0.000
     1     2    3821    agrl          800.375
     1     2    3821    agrl            0.000
     1     2    3821    agrl            0.000
     1     2    3822    agrl         1001.067
     1     2    3822    agrl            0.000
     1     2    3822    agrl            0.000
     1     2    3823    agrl         4012.679
     1     2    3824    agrl         4012.354
     1     2    3825    agrl         4013.125
     1     2    3826    agrl         4011.756
     1     2    3827    agrl         4014.032
     1     2    3828    agrl         4012.031
     1     2    3829    agrl         4014.361
     1     2    3830    agrl         4011.761
     1     2    3831    agrl         4011.662
     1     2    3832    agrl         1077.509
     1     2    3833    agrl         1151.281
     1     2    3834    agrl         1265.606
     1     2    3835    agrl         1155.761
     1     2    3836    agrl         4551.743
     1     2    3837    agrl         4404.563
     1     2    3838    agrl         4462.003
     1     2    3839    agrl         4398.675
     1     2    3840    agrl         1077.440
     1     2    3841    agrl         1151.342
     1     2    3842    agrl         1267.088
     1     2    3843    agrl         1243.568
     1     2    3844    agrl         1155.994
     1     2    3845    agrl         1138.790
     1     2    3846    agrl           68.507
     1     2    3847    agrl         5000.293
     1     2    3848    agrl         4868.292
     1     2    3849    agrl         4921.296
     1     2    3850    agrl         1182.894
     1     2    3850    agrl            0.000
     1     2    3850    agrl            0.000
     1     2    3851    agrl         4012.398
     1     2    3852    agrl         1166.579
     1     2    3853    agrl         1077.477
     1     2    3854    agrl         1265.556
     1     2    3855    agrl         1155.789
     1     2    3856    agrl         1136.663
     1     2    3857    agrl         4496.277
     1     2    3858    agrl         4551.753
     1     2    3859    agrl         4463.311
     1     2    3860    agrl         4398.604
     1     2    3861    agrl         1166.565
     1     2    3862    agrl         1077.470
     1     2    3863    agrl         1265.613
     1     2    3864    agrl         1155.589
     1     2    3865    agrl         1136.791
     1     2    3866    agrl         1042.115
     1     2    3866    agrl            0.000
     1     2    3866    agrl            0.000
     1     2    3867    agrl          801.877
     1     2    3867    agrl            0.000
     1     2    3867    agrl            0.000
     1     2    3868    agrl          799.564
     1     2    3868    agrl            0.000
     1     2    3868    agrl            0.000
     1     2    3869    agrl         1209.230
     1     2    3869    agrl            0.000
     1     2    3869    agrl            0.000
     1     2    3870    agrl          805.513
     1     2    3870    agrl            0.000
     1     2    3870    agrl            0.000
     1     2    3871    agrl         1003.207
     1     2    3871    agrl            0.000
     1     2    3871    agrl            0.000
     1     2    3872    agrl          801.215
     1     2    3872    agrl            0.000
     1     2    3872    agrl            0.000
     1     2    3873    agrl         4012.356
     1     2    3874    agrl         4013.105
     1     2    3875    agrl         4014.033
     1     2    3876    agrl         4014.393
     1     2    3877    agrl         4011.694
     1     2    3878    agrl         4011.653
     1     2    3879    agrl         1077.959
     1     2    3880    agrl         1270.068
     1     2    3881    agrl         1156.020
     1     2    3882    agrl         1138.993
     1     2    3883    agrl         4495.998
     1     2    3884    agrl         4550.988
     1     2    3885    agrl         4460.993
     1     2    3886    agrl         4476.399
     1     2    3887    agrl         4394.810
     1     2    3888    agrl         1271.700
     1     2    3889    agrl         1244.748
     1     2    3890    agrl         1141.369
     1     2    3891    agrl           68.512
     1     2    3892    agrl         4999.114
     1     2    3893    agrl         4920.986
     1     2    3894    agrl         4927.899
     1     2    3895    agrl         4833.792
     1     2    3896    agrl         1182.705
     1     2    3896    agrl            0.000
     1     2    3896    agrl            0.000
     1     2    3897    agrl         1226.871
     1     2    3897    agrl            0.000
     1     2    3897    agrl            0.000
     1     2    3898    agrl          801.860
     1     2    3898    agrl            0.000
     1     2    3898    agrl            0.000
     1     2    3899    agrl          799.545
     1     2    3899    agrl            0.000
     1     2    3899    agrl            0.000
     1     2    3900    agrl         1190.420
     1     2    3900    agrl            0.000
     1     2    3900    agrl            0.000
     1     2    3901    agrl         4013.144
     1     2    3902    agrl         4011.610
     1     2    3903    agrl         4014.090
     1     2    3904    agrl         4011.793
     1     2    3905    agrl         1167.503
     1     2    3906    agrl         1078.051
     1     2    3907    agrl         1154.569
     1     2    3908    agrl         1269.529
     1     2    3909    agrl         1157.728
     1     2    3910    agrl         1139.278
     1     2    3911    agrl         4551.425
     1     2    3912    agrl         4408.937
     1     2    3913    agrl         4463.008
     1     2    3914    agrl         4394.995
     1     2    3915    agrl         4403.715
     1     2    3916    agrl         1077.971
     1     2    3917    agrl         1153.614
     1     2    3918    agrl         1156.323
     1     2    3919    agrl           68.495
     1     2    3920    agrl         4999.997
     1     2    3921    agrl         4857.683
     1     2    3922    agrl         1264.527
     1     2    3922    agrl            0.000
     1     2    3922    agrl            0.000
     1     2    3923    agrl         1226.562
     1     2    3923    agrl            0.000
     1     2    3923    agrl            0.000
     1     2    3924    agrl         1189.566
     1     2    3924    agrl            0.000
     1     2    3924    agrl            0.000
     1     2    3925    agrl          957.217
     1     2    3925    agrl            0.000
     1     2    3925    agrl            0.000
     1     2    3926    agrl          805.489
     1     2    3926    agrl            0.000
     1     2    3926    agrl            0.000
     1     2    3927    agrl         1002.222
     1     2    3927    agrl            0.000
     1     2    3927    agrl            0.000
     1     2    3928    agrl         4013.070
     1     2    3929    agrl         4011.601
     1     2    3930    agrl         4014.074
     1     2    3931    agrl         4014.372
     1     2    3932    agrl         4011.711
     1     2    3933    agrl         1048.378
     1     2    3934    agrl         1167.020
     1     2    3935    agrl         1077.916
     1     2    3936    agrl         1152.111
     1     2    3937    agrl         1269.671
     1     2    3938    agrl         1244.400
     1     2    3939    agrl         1156.387
     1     2    3940    agrl         1140.741
     1     2    3941    agrl         4495.858
     1     2    3942    agrl         4551.027
     1     2    3943    agrl         4395.561
     1     2    3944    agrl         4462.198
     1     2    3945    agrl         4476.685
     1     2    3946    agrl         4397.350
     1     2    3947    agrl         4396.768
     1     2    3948    agrl         1077.784
     1     2    3949    agrl         1151.941
     1     2    3950    agrl         1155.957
     1     2    3951    agrl         1138.338
     1     2    3952    agrl         4923.419
     1     2    3953    agrl          815.440
     1     2    3953    agrl            0.000
     1     2    3953    agrl            0.000
     1     2    3954    agrl         1189.575
     1     2    3954    agrl            0.000
     1     2    3954    agrl            0.000
     1     2    3955    agrl         1137.520
     1     2    3955    agrl            0.000
     1     2    3955    agrl            0.000
     1     2    3956    agrl         1000.898
     1     2    3956    agrl            0.000
     1     2    3956    agrl            0.000
     1     2    3957    agrl         4013.091
     1     2    3958    agrl         4014.043
     1     2    3959    agrl         4011.656
     1     2    3960    agrl         1271.246
     1     2    3961    agrl         4551.321
     1     2    3962    agrl         4462.251
     1     2    3963    agrl         4400.716
     1     2    3964    agrl         1078.025
     1     2    3965    agrl         1267.853
     1     2    3966    agrl         1138.296
     1     2    3967    agrl           68.493
     1     2    3968    agrl         4921.491
     1     2    3969    agrl          811.940
     1     2    3969    agrl            0.000
     1     2    3969    agrl            0.000
     1     2    3970    agrl          805.055
     1     2    3970    agrl            0.000
     1     2    3970    agrl            0.000
     1     2    3971    agrl          801.872
     1     2    3971    agrl            0.000
     1     2    3971    agrl            0.000
     1     2    3972    agrl         1027.812
     1     2    3972    agrl            0.000
     1     2    3972    agrl            0.000
     1     2    3973    agrl         1019.323
     1     2    3973    agrl            0.000
     1     2    3973    agrl            0.000
     1     2    3974    agrl         1040.694
     1     2    3974    agrl            0.000
     1     2    3974    agrl            0.000
     1     2    3975    agrl         4012.578
     1     2    3976    agrl         4011.707
     1     2    3977    agrl         4014.063
     1     2    3978    agrl         4011.757
     1     2    3979    agrl         1047.285
     1     2    3980    agrl         1151.670
     1     2    3981    agrl         1156.656
     1     2    3982    agrl         4469.013
     1     2    3983    agrl         4395.624
     1     2    3984    agrl         4460.571
     1     2    3985    agrl         4477.119
     1     2    3986    agrl         4392.590
     1     2    3987    agrl         1045.722
     1     2    3988    agrl         1151.398
     1     2    3989    agrl         1155.736
     1     2    3990    agrl           68.508
     1     2    3991    agrl         4920.677
     1     2    3992    agrl         1182.885
     1     2    3992    agrl            0.000
     1     2    3992    agrl            0.000
     1     2    3993    agrl         1029.073
     1     2    3993    agrl            0.000
     1     2    3993    agrl            0.000
     1     2    3994    agrl          810.187
     1     2    3994    agrl            0.000
     1     2    3994    agrl            0.000
     1     2    3995    agrl          800.374
     1     2    3995    agrl            0.000
     1     2    3995    agrl            0.000
     1     2    3996    agrl         1186.875
     1     2    3996    agrl            0.000
     1     2    3996    agrl            0.000
     1     2    3997    agrl         1077.437
     1     2    3998    agrl         1267.485
     1     2    3999    agrl         1156.393
     1     2    4000    agrl         1138.269
     1     2    4001    agrl         1077.403
     1     2    4002    agrl         1265.234
     1     2    4003    agrl         1109.588
     1     2    4004    agrl         1155.229
     1     2    4005    agrl          997.083
     1     2    4005    agrl            0.000
     1     2    4005    agrl            0.000
     1     2    4006    agrl         1037.566
     1     2    4006    agrl            0.000
     1     2    4006    agrl            0.000
     1     2    4007    agrl         1137.586
     1     2    4007    agrl            0.000
     1     2    4007    agrl            0.000
     1     2    4008    agrl          810.135
     1     2    4008    agrl            0.000
     1     2    4008    agrl            0.000
     1     2    4009    agrl         1190.464
     1     2    4009    agrl            0.000
     1     2    4009    agrl            0.000
     1     2    4010    agrl         1186.000
     1     2    4010    agrl            0.000
     1     2    4010    agrl            0.000
     1     2    4011    agrl         4012.350
     1     2    4012    agrl         4011.667
     1     2    4013    agrl         4014.041
     1     2    4014    agrl         4011.999
     1     2    4015    agrl         4011.725
     1     2    4016    agrl         4011.734
     1     2    4017    agrl         1077.411
     1     2    4018    agrl         1151.294
     1     2    4019    agrl         1268.718
     1     2    4020    agrl         1109.482
     1     2    4021    agrl         1138.566
     1     2    4022    agrl         4496.009
     1     2    4023    agrl         4396.455
     1     2    4024    agrl         4462.167
     1     2    4025    agrl         4509.324
     1     2    4026    agrl         4390.692
     1     2    4027    agrl         4401.094
     1     2    4028    agrl         1166.937
     1     2    4029    agrl         1077.439
     1     2    4030    agrl         1152.231
     1     2    4031    agrl         1267.145
