  TIME  YEAR    UNIT    PLANTNM    YIELD
     1     2    7883    agrl          156.119
     1     2    7884    agrl          186.476
     1     2    7885    agrl          173.215
     1     2    7886    agrl          154.297
     1     2    7887    agrl          177.190
     1     2    7900    agrl          152.496
     1     2    7901    agrl          168.896
     1     2    7902    agrl          173.247
     1     2    7903    agrl          162.753
     1     2    7904    agrl          164.732
     1     2    7905    agrl          180.547
     1     2    7906    agrl          151.608
     1     2    7907    agrl          138.721
     1     2    7908    agrl          181.659
     1     2    7916    agrl          151.554
     1     2    7917    agrl          161.977
     1     2    7918    agrl          145.884
     1     2    7919    agrl          163.729
     1     2    7920    agrl          159.007
     1     2    7921    agrl          192.704
     1     2    7922    agrl          166.798
     1     2    7923    agrl          159.007
     1     2    7924    agrl          170.034
     1     2    7925    agrl          164.669
     1     2    7926    agrl          162.748
     1     2    7927    agrl          179.397
     1     2    7928    agrl          165.832
     1     2    7929    agrl          149.806
     1     2    7930    agrl          138.754
     1     2    7931    agrl          197.858
     1     2    7932    agrl          175.199
     1     2    7933    agrl          195.229
     1     2    7945    agrl          160.383
     1     2    7946    agrl          160.391
     1     2    7947    agrl          168.937
     1     2    7948    agrl          184.099
     1     2    7949    agrl          147.997
     1     2    7950    agrl          154.317
     1     2    7951    agrl          170.096
     1     2    7952    agrl          177.268
     1     2    7953    agrl          168.989
     1     2    7954    agrl          137.829
     1     2    7955    agrl          154.325
     1     2    7956    agrl          191.435
     1     2    7957    agrl          159.045
     1     2    7958    agrl          170.072
     1     2    7959    agrl          177.206
     1     2    7968    agrl          160.399
     1     2    7969    agrl          171.108
     1     2    7970    agrl          154.342
     1     2    7971    agrl          147.254
     1     2    7977    agrl          162.759
     1     2    7978    agrl          165.764
     1     2    7982    agrl          175.154
     1     2    7983    agrl          166.796
     1     2    7984    agrl          173.308
     1     2    7985    agrl          169.987
     1     2    7986    agrl          161.981
     1     2    7987    agrl          166.815
     1     2    7988    agrl          158.074
     1     2    7989    agrl          170.057
     1     2    7990    agrl          180.607
     1     2    7991    agrl          174.386
     1     2    7992    agrl          150.732
     1     2    7993    agrl          179.417
     1     2    8002    agrl          193.947
     1     2    8003    agrl          164.720
     1     2    8004    agrl          178.338
     1     2    8005    agrl          205.936
     1     2    8006    agrl          201.752
     1     2    8007    agrl          172.221
     1     2    8008    agrl          155.267
     1     2    8009    agrl          181.731
     1     2    8010    agrl          197.847
     1     2    8011    agrl          188.957
     1     2    8012    agrl          188.955
     1     2    8013    agrl          200.486
     1     2    8014    agrl          187.721
     1     2    8015    agrl          165.810
     1     2    8016    agrl          146.599
     1     2    8017    agrl          161.405
     1     2    8018    agrl          153.483
     1     2    8019    agrl          151.669
     1     2    8021    agrl          165.659
     1     2    8022    agrl          187.675
     1     2    8023    agrl          183.977
     1     2    8024    agrl          161.110
     1     2    8025    agrl          179.368
     1     2    8026    agrl          163.684
     1     2    8027    agrl          152.404
     1     2    8028    agrl          169.930
     1     2    8029    agrl          160.329
     1     2    8030    agrl          153.385
     1     2    8031    agrl          176.083
     1     2    8032    agrl          180.503
     1     2    8033    agrl          192.628
     1     2    8034    agrl          155.215
     1     2    8056    agrl          166.797
     1     2    8057    agrl          176.095
     1     2    8058    agrl          169.967
     1     2    8059    agrl          175.162
     1     2    8060    agrl          180.529
     1     2    8061    agrl          169.979
     1     2    8062    agrl          173.217
     1     2    8063    agrl          187.642
     1     2    8064    agrl          188.899
     1     2    8065    agrl          180.540
     1     2    8066    agrl          182.847
     1     2    8067    agrl          193.880
     1     2    8082    agrl          167.813
     1     2    8083    agrl          140.567
     1     2    8084    agrl          144.527
     1     2    8085    agrl          152.448
     1     2    8086    agrl          207.339
     1     2    8087    agrl          160.392
     1     2    8088    agrl          150.679
     1     2    8089    agrl          192.638
     1     2    8090    agrl          152.483
     1     2    8091    agrl          147.991
     1     2    8092    agrl          187.676
     1     2    8093    agrl          195.198
     1     2    8094    agrl          166.809
     1     2    8095    agrl          210.229
     1     2    8096    agrl          173.255
     1     2    8097    agrl          182.835
     1     2    8098    agrl          176.075
     1     2    8099    agrl          153.360
     1     2    8100    agrl          172.181
     1     2    8101    agrl          180.528
     1     2    8102    agrl          184.052
     1     2    8103    agrl          185.217
     1     2    8104    agrl          174.352
     1     2    8105    agrl          182.865
     1     2    8106    agrl          173.271
     1     2    8107    agrl          186.431
     1     2    8108    agrl          168.981
     1     2    8109    agrl          191.400
     1     2    8110    agrl          196.447
     1     2    8120    agrl          176.109
     1     2    8121    agrl          181.624
     1     2    8122    agrl          179.353
     1     2    8123    agrl          177.228
     1     2    8124    agrl          176.114
     1     2    8125    agrl          168.929
     1     2    8126    agrl          184.010
     1     2    8127    agrl          210.194
     1     2    8128    agrl          187.661
     1     2    8129    agrl          178.283
     1     2    8130    agrl          186.438
     1     2    8131    agrl          178.274
     1     2    8132    agrl          159.622
     1     2    8133    agrl          193.860
     1     2    8134    agrl          187.664
     1     2    8135    agrl          173.205
     1     2    8136    agrl          173.209
     1     2    8137    agrl          167.852
     1     2    8141    agrl          168.930
     1     2    8142    agrl          171.070
     1     2    8143    agrl          153.396
     1     2    8144    agrl          168.925
     1     2    8145    agrl          153.413
     1     2    8146    agrl          191.351
     1     2    8147    agrl          178.267
     1     2    8148    agrl          187.686
     1     2    8149    agrl          174.342
     1     2    8150    agrl          179.403
     1     2    8151    agrl          182.893
     1     2    8155    agrl          178.303
     1     2    8156    agrl          192.674
     1     2    8157    agrl          179.481
     1     2    8158    agrl          171.169
     1     2    8159    agrl          165.761
     1     2    8160    agrl          179.466
     1     2    8161    agrl          171.124
     1     2    8171    agrl          191.435
     1     2    8172    agrl          203.104
     1     2    8173    agrl          199.133
     1     2    8174    agrl          183.956
     1     2    8175    agrl          159.549
     1     2    8176    agrl          164.664
     1     2    8177    agrl          176.093
     1     2    8178    agrl          162.743
     1     2    8179    agrl          175.154
     1     2    8180    agrl          163.598
     1     2    8181    agrl          157.113
     1     2    8182    agrl          178.278
     1     2    8183    agrl          186.447
     1     2    8184    agrl          188.879
     1     2    8185    agrl          203.058
     1     2    8186    agrl          193.861
     1     2    8187    agrl          174.297
     1     2    8188    agrl          168.932
     1     2    8189    agrl          195.161
     1     2    8190    agrl          185.178
     1     2    8191    agrl          177.170
     1     2    8197    agrl          211.742
     1     2    8198    agrl          185.187
     1     2    8199    agrl          174.266
     1     2    8200    agrl          177.172
     1     2    8201    agrl          166.789
     1     2    8202    agrl          193.912
     1     2    8203    agrl          162.750
     1     2    8204    agrl          177.188
     1     2    8205    agrl          181.672
     1     2    8206    agrl          205.845
     1     2    8207    agrl          155.165
     1     2    8208    agrl          166.753
     1     2    8209    agrl          145.828
     1     2    8210    agrl          186.404
     1     2    8211    agrl          201.687
     1     2    8212    agrl          191.363
     1     2    8213    agrl          207.311
     1     2    8214    agrl          175.224
     1     2    8215    agrl          203.037
     1     2    8216    agrl          192.629
     1     2    8217    agrl          177.225
     1     2    8218    agrl          186.426
     1     2    8219    agrl          181.695
     1     2    8220    agrl          137.786
     1     2    8221    agrl          178.225
     1     2    8222    agrl          172.111
     1     2    8223    agrl          168.866
     1     2    8224    agrl          158.803
     1     2    8225    agrl          159.568
     1     2    8226    agrl          171.082
     1     2    8227    agrl          175.175
     1     2    8228    agrl          166.711
     1     2    8229    agrl          161.938
     1     2    8230    agrl          174.279
     1     2    8231    agrl          176.073
     1     2    8232    agrl          172.152
     1     2    8233    agrl          178.263
     1     2    8234    agrl          186.402
     1     2    8235    agrl          167.808
     1     2    8236    agrl          165.674
     1     2    8237    agrl          168.911
     1     2    8238    agrl          173.204
     1     2    8239    agrl          172.227
     1     2    8240    agrl          155.173
     1     2    8241    agrl          151.524
     1     2    8242    agrl          168.925
     1     2    8243    agrl          175.145
     1     2    8244    agrl          186.421
     1     2    8245    agrl          178.194
     1     2    8246    agrl          165.729
     1     2    8260    agrl          172.103
     1     2    8261    agrl          173.208
     1     2    8262    agrl          185.217
     1     2    8263    agrl          171.067
     1     2    8264    agrl          177.146
     1     2    8265    agrl          182.770
     1     2    8266    agrl          190.086
     1     2    8267    agrl          172.142
     1     2    8281    agrl          181.582
     1     2    8282    agrl          161.110
     1     2    8283    agrl          158.757
     1     2    8284    agrl          179.328
     1     2    8285    agrl          169.981
     1     2    8286    agrl          162.720
     1     2    8287    agrl          171.040
     1     2    8288    agrl          139.094
     1     2    8289    agrl          186.366
     1     2    8290    agrl          163.613
     1     2    8291    agrl          195.161
     1     2    8292    agrl          137.745
     1     2    8293    agrl          132.361
     1     2    8294    agrl          174.305
     1     2    8295    agrl          161.938
     1     2    8296    agrl          145.823
     1     2    8297    agrl          161.130
     1     2    8298    agrl          180.456
     1     2    8299    agrl          169.985
     1     2    8300    agrl          175.139
     1     2    8301    agrl          161.899
     1     2    8302    agrl          172.122
     1     2    8303    agrl          175.158
     1     2    8309    agrl          195.190
     1     2    8310    agrl          150.661
     1     2    8311    agrl          162.791
     1     2    8312    agrl          199.143
     1     2    8313    agrl          161.182
     1     2    8314    agrl          171.163
     1     2    8315    agrl          157.122
     1     2    8316    agrl          181.749
     1     2    8317    agrl          173.295
     1     2    8323    agrl          174.340
     1     2    8324    agrl          161.975
     1     2    8333    agrl          182.836
     1     2    8334    agrl          165.739
     1     2    8335    agrl          187.693
     1     2    8336    agrl          168.988
     1     2    8337    agrl          148.058
     1     2    8338    agrl          152.521
     1     2    8339    agrl          170.090
     1     2    8340    agrl          184.048
     1     2    8341    agrl          175.217
     1     2    8348    agrl          161.162
     1     2    8349    agrl          143.912
     1     2    8350    agrl          164.757
     1     2    8351    agrl          167.925
     1     2    8358    agrl          176.175
     1     2    8359    agrl          182.872
     1     2    8360    agrl          165.757
     1     2    8361    agrl          143.897
     1     2    8362    agrl          165.780
     1     2    8363    agrl          184.066
     1     2    8364    agrl          148.955
     1     2    8365    agrl          192.732
     1     2    8366    agrl          176.166
     1     2    8367    agrl          187.679
     1     2    8368    agrl          162.760
     1     2    8369    agrl          168.986
     1     2    8370    agrl          170.060
     1     2    8371    agrl          186.518
     1     2    8372    agrl          175.211
     1     2    8373    agrl          175.220
     1     2    8374    agrl          185.276
     1     2    8375    agrl          188.951
     1     2    8376    agrl          149.865
     1     2    8377    agrl          178.363
     1     2    8378    agrl          144.563
     1     2    8379    agrl          184.102
     1     2    8380    agrl          177.265
     1     2    8381    agrl          195.236
     1     2    8382    agrl          166.881
     1     2    8383    agrl          187.730
     1     2    8384    agrl          180.609
     1     2    8385    agrl          172.275
     1     2    8386    agrl          162.810
     1     2    8387    agrl          159.620
     1     2    8388    agrl          173.305
     1     2    8389    agrl          169.003
     1     2    8390    agrl          193.984
     1     2    8391    agrl          200.505
     1     2    8421    agrl          187.697
     1     2    8422    agrl          191.441
     1     2    8423    agrl          170.043
     1     2    8424    agrl          171.193
     1     2    8425    agrl          191.388
     1     2    8426    agrl          199.173
     1     2    8427    agrl          186.507
     1     2    8428    agrl          197.803
     1     2    8429    agrl          163.682
     1     2    8430    agrl          197.849
     1     2    8431    agrl          161.184
     1     2    8432    agrl          190.201
     1     2    8433    agrl          208.843
     1     2    8434    agrl          203.155
     1     2    8435    agrl          191.455
     1     2    8436    agrl          190.168
     1     2    8437    agrl          176.177
     1     2    8438    agrl          200.535
     1     2    8439    agrl          170.040
     1     2    8440    agrl          205.911
     1     2    8441    agrl          207.386
     1     2    8442    agrl          197.777
     1     2    8443    agrl          172.211
     1     2    8444    agrl          205.962
     1     2    8445    agrl          195.247
     1     2    8446    agrl          192.692
     1     2    8447    agrl          197.875
     1     2    8448    agrl          205.971
     1     2    8449    agrl          201.757
     1     2    8450    agrl          207.386
     1     2    8451    agrl          195.274
     1     2    8452    agrl          208.795
     1     2    8453    agrl          199.162
     1     2    8454    agrl          163.710
     1     2    8455    agrl          199.197
     1     2    8456    agrl          162.752
     1     2    8457    agrl          145.186
     1     2    8458    agrl          172.194
     1     2    8459    agrl          162.749
     1     2    8460    agrl          171.137
     1     2    8461    agrl          180.520
     1     2    8462    agrl          176.087
     1     2    8463    agrl          161.997
     1     2    8464    agrl          170.013
     1     2    8465    agrl          163.631
     1     2    8466    agrl          166.813
     1     2    8467    agrl          178.259
     1     2    8468    agrl          170.058
     1     2    8469    agrl          145.868
     1     2    8470    agrl          143.312
     1     2    8471    agrl          139.204
     1     2    8472    agrl          172.281
     1     2    8473    agrl          171.138
     1     2    8474    agrl          177.177
     1     2    8475    agrl          151.623
     1     2    8476    agrl          181.750
     1     2    8477    agrl          152.496
     1     2    8478    agrl          157.119
     1     2    8479    agrl          160.409
     1     2    8480    agrl          173.253
     1     2    8481    agrl          171.104
     1     2    8482    agrl          154.348
     1     2    8483    agrl          162.761
     1     2    8484    agrl          159.030
     1     2    8485    agrl          176.131
     1     2    8486    agrl          192.624
     1     2    8487    agrl          167.891
     1     2    8488    agrl          187.625
     1     2    8489    agrl          185.191
     1     2    8490    agrl          196.446
     1     2    8491    agrl          185.183
     1     2    8509    agrl          164.768
     1     2    8510    agrl          172.193
     1     2    8511    agrl          164.641
     1     2    8512    agrl          171.082
     1     2    8513    agrl          161.961
     1     2    8514    agrl          168.929
     1     2    8515    agrl          159.037
     1     2    8516    agrl          172.202
     1     2    8517    agrl          168.926
     1     2    8518    agrl          167.817
     1     2    8519    agrl          173.250
     1     2    8520    agrl          173.263
     1     2    8521    agrl          162.000
     1     2    8522    agrl          168.999
     1     2    8523    agrl          151.613
     1     2    8524    agrl          173.284
     1     2    8525    agrl          164.744
     1     2    8526    agrl          180.590
     1     2    8527    agrl          181.743
     1     2    8528    agrl          129.244
     1     2    8529    agrl          173.281
     1     2    8530    agrl          169.993
     1     2    8531    agrl          166.812
     1     2    8532    agrl          178.297
     1     2    8533    agrl          181.700
     1     2    8534    agrl          170.007
     1     2    8535    agrl          167.813
     1     2    8536    agrl          145.887
     1     2    8550    agrl          179.427
     1     2    8551    agrl          174.254
     1     2    8552    agrl          174.295
     1     2    8553    agrl          164.570
     1     2    8554    agrl          158.003
     1     2    8555    agrl          182.838
     1     2    8556    agrl          193.838
     1     2    8557    agrl          168.906
     1     2    8558    agrl          156.085
     1     2    8559    agrl          178.303
     1     2    8560    agrl          195.143
     1     2    8561    agrl          179.386
     1     2    8562    agrl          162.741
     1     2    8563    agrl          155.187
     1     2    8564    agrl          163.622
     1     2    8565    agrl          156.046
     1     2    8566    agrl          167.831
     1     2    8567    agrl          177.162
     1     2    8568    agrl          199.056
     1     2    8569    agrl          158.038
     1     2    8570    agrl          161.090
     1     2    8571    agrl          181.621
     1     2    8572    agrl          180.511
     1     2    8573    agrl          188.856
     1     2    8574    agrl          177.140
     1     2    8575    agrl          178.292
     1     2    8588    agrl          155.117
     1     2    8589    agrl          156.082
     1     2    8590    agrl          161.135
     1     2    8591    agrl          185.172
     1     2    8592    agrl          151.513
     1     2    8593    agrl          159.545
     1     2    8594    agrl          165.687
     1     2    8595    agrl          166.753
     1     2    8596    agrl          148.824
     1     2    8597    agrl          153.330
     1     2    8598    agrl          181.623
     1     2    8599    agrl          174.272
     1     2    8600    agrl          146.461
     1     2    8601    agrl          149.712
     1     2    8602    agrl          165.686
     1     2    8603    agrl          155.208
     1     2    8604    agrl          184.032
     1     2    8605    agrl          149.719
     1     2    8606    agrl          147.962
     1     2    8607    agrl          165.720
     1     2    8608    agrl          149.706
     1     2    8620    agrl          171.063
     1     2    8621    agrl          193.855
     1     2    8622    agrl          175.140
     1     2    8623    agrl          182.838
     1     2    8624    agrl          211.712
     1     2    8625    agrl          203.030
     1     2    8626    agrl          177.166
     1     2    8627    agrl          211.700
     1     2    8628    agrl          203.047
     1     2    8629    agrl          187.640
     1     2    8630    agrl          166.760
     1     2    8631    agrl          169.955
     1     2    8632    agrl          162.697
     1     2    8633    agrl          161.126
     1     2    8634    agrl          177.145
     1     2    8635    agrl          157.034
     1     2    8636    agrl          177.192
     1     2    8637    agrl          164.589
     1     2    8638    agrl          158.791
     1     2    8639    agrl          181.673
     1     2    8640    agrl          173.176
     1     2    8641    agrl          197.753
     1     2    8642    agrl          161.120
     1     2    8643    agrl          188.877
     1     2    8644    agrl          162.721
     1     2    8645    agrl          177.166
     1     2    8646    agrl          176.095
     1     2    8647    agrl          168.927
     1     2    8648    agrl          168.879
     1     2    8649    agrl          179.326
     1     2    8656    agrl          165.693
     1     2    8657    agrl          193.907
     1     2    8658    agrl          169.954
     1     2    8659    agrl          129.959
     1     2    8660    agrl          182.805
     1     2    8661    agrl          184.001
     1     2    8662    agrl          154.318
     1     2    8663    agrl          166.781
     1     2    8664    agrl          167.877
     1     2    8665    agrl          177.176
     1     2    8666    agrl          196.484
     1     2    8667    agrl          187.680
     1     2    8668    agrl          160.393
     1     2    8669    agrl          182.835
     1     2    8670    agrl          186.457
     1     2    8671    agrl          160.356
     1     2    8672    agrl          151.575
     1     2    8673    agrl          176.097
     1     2    8674    agrl          193.895
     1     2    8675    agrl          163.679
     1     2    8676    agrl          193.858
     1     2    8677    agrl          179.406
     1     2    8678    agrl          174.316
     1     2    8679    agrl          143.870
     1     2    8684    agrl          177.204
     1     2    8685    agrl          168.918
     1     2    8686    agrl          168.979
     1     2    8687    agrl          173.313
     1     2    8688    agrl          180.525
     1     2    8689    agrl          166.792
     1     2    8690    agrl          175.174
     1     2    8691    agrl          155.291
     1     2    8692    agrl          179.428
     1     2    8693    agrl          174.375
     1     2    8694    agrl          163.713
     1     2    8695    agrl          167.922
     1     2    8696    agrl          185.261
     1     2    8697    agrl          163.713
     1     2    8698    agrl          205.889
     1     2    8699    agrl          180.607
     1     2    8700    agrl          190.186
     1     2    8707    agrl          148.924
     1     2    8708    agrl          146.592
     1     2    8709    agrl          158.154
     1     2    8710    agrl          187.751
     1     2    8711    agrl          188.959
     1     2    8715    agrl          159.839
     1     2    8716    agrl          190.185
     1     2    8717    agrl          190.190
     1     2    8718    agrl          195.238
     1     2    8719    agrl          163.742
     1     2    8720    agrl          185.216
     1     2    8721    agrl          171.071
     1     2    8722    agrl          192.667
     1     2    8723    agrl          167.889
     1     2    8724    agrl          158.119
     1     2    8725    agrl          168.953
     1     2    8726    agrl          182.903
     1     2    8727    agrl          175.226
     1     2    8728    agrl          165.754
     1     2    8729    agrl          177.207
     1     2    8730    agrl          165.746
     1     2    8731    agrl          165.740
     1     2    8732    agrl          152.561
     1     2    8733    agrl          148.078
     1     2    8734    agrl          155.303
     1     2    8735    agrl          181.715
     1     2    8736    agrl          141.155
     1     2    8737    agrl          164.711
     1     2    8738    agrl          153.421
     1     2    8739    agrl          159.009
     1     2    8740    agrl          142.769
     1     2    8741    agrl          152.525
     1     2    8742    agrl          160.396
     1     2    8743    agrl          184.046
     1     2    8744    agrl          171.179
     1     2    8745    agrl          164.737
     1     2    8746    agrl          155.245
     1     2    8747    agrl          151.619
     1     2    8752    agrl          191.373
     1     2    8753    agrl          186.466
     1     2    8754    agrl          210.198
     1     2    8755    agrl          211.723
     1     2    8756    agrl          165.710
     1     2    8757    agrl          163.648
     1     2    8758    agrl          175.163
     1     2    8759    agrl          158.092
     1     2    8760    agrl          166.805
     1     2    8761    agrl          171.164
     1     2    8762    agrl          158.095
     1     2    8763    agrl          167.850
     1     2    8764    agrl          151.559
     1     2    8765    agrl          167.881
     1     2    8766    agrl          159.619
     1     2    8767    agrl          173.256
     1     2    8768    agrl          155.288
     1     2    8769    agrl          174.364
     1     2    8770    agrl          166.781
     1     2    8771    agrl          138.698
     1     2    8772    agrl          154.348
     1     2    8773    agrl          174.372
     1     2    8774    agrl          141.139
     1     2    8775    agrl          136.975
     1     2    8776    agrl          180.579
     1     2    8777    agrl          157.147
     1     2    8778    agrl          144.541
     1     2    8779    agrl          170.053
     1     2    8780    agrl          176.141
     1     2    8781    agrl          161.191
     1     2    8782    agrl          168.951
     1     2    8797    agrl          171.133
     1     2    8798    agrl          174.362
     1     2    8799    agrl          173.222
     1     2    8800    agrl          192.672
     1     2    8801    agrl          178.302
     1     2    8802    agrl          200.396
     1     2    8803    agrl          177.215
     1     2    8804    agrl          174.322
     1     2    8805    agrl          177.170
     1     2    8806    agrl          187.701
     1     2    8807    agrl          186.457
     1     2    8808    agrl          170.054
     1     2    8809    agrl          152.543
     1     2    8810    agrl          166.809
     1     2    8811    agrl          186.471
     1     2    8812    agrl          172.223
     1     2    8813    agrl          177.205
     1     2    8814    agrl          173.290
     1     2    8815    agrl          184.089
     1     2    8816    agrl          170.047
     1     2    8817    agrl          165.754
     1     2    8818    agrl          165.770
     1     2    8819    agrl          167.923
     1     2    8820    agrl          149.805
     1     2    8821    agrl          167.901
     1     2    8822    agrl          174.327
     1     2    8823    agrl          167.877
     1     2    8824    agrl          165.816
     1     2    8840    agrl          158.099
     1     2    8841    agrl          176.126
     1     2    8842    agrl          168.943
     1     2    8851    agrl          159.585
     1     2    8852    agrl          150.678
     1     2    8853    agrl          172.207
     1     2    8854    agrl          152.456
     1     2    8855    agrl          181.729
     1     2    8856    agrl          155.273
     1     2    8857    agrl          173.278
     1     2    8858    agrl          144.527
     1     2    8864    agrl          166.839
     1     2    8865    agrl          161.989
     1     2    8866    agrl          193.951
     1     2    8867    agrl          196.532
     1     2    8868    agrl          187.731
     1     2    8869    agrl          185.266
     1     2    8874    agrl          201.808
     1     2    8875    agrl          197.844
     1     2    8876    agrl          199.157
     1     2    8877    agrl          207.401
     1     2    8878    agrl          204.514
     1     2    8879    agrl          201.784
     1     2    8880    agrl          201.801
     1     2    8881    agrl          203.140
     1     2    8882    agrl          200.551
     1     2    8883    agrl          204.569
     1     2    8884    agrl          199.214
     1     2    8885    agrl          204.587
     1     2    8897    agrl          197.855
     1     2    8898    agrl          201.792
     1     2    8899    agrl          207.427
     1     2    8900    agrl          201.783
     1     2    8901    agrl          201.803
     1     2    8902    agrl          203.164
     1     2    8903    agrl          205.965
     1     2    8904    agrl          200.510
     1     2    8905    agrl          208.870
     1     2    8906    agrl          154.398
     1     2    8907    agrl          154.337
     1     2    8908    agrl          157.150
     1     2    8909    agrl          134.645
     1     2    8910    agrl          172.282
     1     2    8911    agrl          194.017
     1     2    8912    agrl          132.196
     1     2    8924    agrl          176.198
     1     2    8925    agrl          174.346
     1     2    8926    agrl          166.823
     1     2    8927    agrl          167.917
     1     2    8928    agrl          181.757
     1     2    8929    agrl          171.207
     1     2    8930    agrl          203.158
     1     2    8931    agrl          170.078
     1     2    8932    agrl          201.800
     1     2    8933    agrl          160.418
     1     2    8934    agrl          178.378
     1     2    8935    agrl          173.306
     1     2    8936    agrl          166.886
     1     2    8937    agrl          175.220
     1     2    8946    agrl          178.243
     1     2    8947    agrl          165.665
     1     2    8948    agrl          173.230
     1     2    8949    agrl          183.995
     1     2    8950    agrl          164.670
     1     2    8951    agrl          191.355
     1     2    8952    agrl          163.683
     1     2    8953    agrl          185.239
     1     2    8954    agrl          186.385
     1     2    8955    agrl          159.590
     1     2    8956    agrl          168.932
     1     2    8957    agrl          187.639
     1     2    8958    agrl          176.116
     1     2    8959    agrl          180.524
     1     2    8960    agrl          180.533
     1     2    8980    agrl          162.714
     1     2    8981    agrl          160.335
     1     2    8982    agrl          161.093
     1     2    8983    agrl          150.580
     1     2    8984    agrl          178.254
     1     2    8985    agrl          143.840
     1     2    8986    agrl          149.689
     1     2    8987    agrl          147.911
     1     2    8988    agrl          142.152
     1     2    8989    agrl          147.959
     1     2    8990    agrl          158.090
     1     2    8991    agrl          148.817
     1     2    8992    agrl          162.722
     1     2    8993    agrl          159.569
     1     2    8994    agrl          164.640
     1     2    8995    agrl          157.065
     1     2    8996    agrl          173.202
     1     2    8997    agrl          149.723
     1     2    8998    agrl          165.716
     1     2    8999    agrl          147.974
     1     2    9000    agrl          155.197
     1     2    9001    agrl          145.178
     1     2    9002    agrl          152.415
     1     2    9003    agrl          169.950
     1     2    9013    agrl          179.388
     1     2    9014    agrl          177.161
     1     2    9015    agrl          181.675
     1     2    9016    agrl          179.393
     1     2    9017    agrl          172.167
     1     2    9018    agrl          193.881
     1     2    9019    agrl          192.610
     1     2    9020    agrl          172.168
     1     2    9021    agrl          167.816
     1     2    9022    agrl          159.544
     1     2    9023    agrl          157.041
     1     2    9024    agrl          163.627
     1     2    9025    agrl          161.925
     1     2    9026    agrl          172.167
     1     2    9027    agrl          173.227
     1     2    9028    agrl          174.275
     1     2    9029    agrl          162.771
     1     2    9030    agrl          172.175
     1     2    9031    agrl          178.242
     1     2    9039    agrl          169.927
     1     2    9040    agrl          168.784
     1     2    9041    agrl          147.873
     1     2    9042    agrl          162.681
     1     2    9043    agrl          190.088
     1     2    9044    agrl          168.867
     1     2    9045    agrl          166.712
     1     2    9046    agrl          160.317
     1     2    9047    agrl          169.928
     1     2    9048    agrl          161.948
     1     2    9049    agrl          157.045
     1     2    9050    agrl          175.133
     1     2    9051    agrl          165.633
     1     2    9052    agrl          164.635
     1     2    9053    agrl          146.492
     1     2    9054    agrl          179.362
     1     2    9055    agrl          161.144
     1     2    9056    agrl          158.745
     1     2    9057    agrl          177.129
     1     2    9058    agrl          168.857
     1     2    9059    agrl          160.315
     1     2    9060    agrl          163.611
     1     2    9061    agrl          173.216
     1     2    9062    agrl          154.237
     1     2    9063    agrl          167.760
     1     2    9064    agrl          145.098
     1     2    9071    agrl          158.785
     1     2    9072    agrl          169.962
     1     2    9073    agrl          166.709
     1     2    9074    agrl          160.347
     1     2    9075    agrl          162.755
     1     2    9076    agrl          175.147
     1     2    9077    agrl          153.335
     1     2    9078    agrl          166.782
     1     2    9079    agrl          160.400
     1     2    9080    agrl          184.019
     1     2    9081    agrl          149.759
     1     2    9082    agrl          171.151
     1     2    9085    agrl          207.452
     1     2    9086    agrl          208.838
     1     2    9087    agrl          194.006
     1     2    9088    agrl          178.394
     1     2    9089    agrl          201.772
     1     2    9090    agrl          192.724
     1     2    9091    agrl          191.451
     1     2    9092    agrl          178.362
     1     2    9093    agrl          189.016
     1     2    9094    agrl          187.790
     1     2    9102    agrl          182.844
     1     2    9103    agrl          186.453
     1     2    9104    agrl          181.697
     1     2    9105    agrl          188.948
     1     2    9106    agrl          184.057
     1     2    9107    agrl          193.911
     1     2    9108    agrl          177.174
     1     2    9109    agrl          185.240
     1     2    9110    agrl          176.152
     1     2    9111    agrl          177.233
     1     2    9112    agrl          181.677
     1     2    9113    agrl          188.924
     1     2    9114    agrl          173.246
     1     2    9115    agrl          186.460
     1     2    9116    agrl          180.533
     1     2    9117    agrl          165.746
     1     2    9118    agrl          186.504
     1     2    9119    agrl          185.288
     1     2    9120    agrl          173.298
     1     2    9121    agrl          178.292
     1     2    9122    agrl          188.955
     1     2    9123    agrl          180.615
     1     2    9124    agrl          185.258
     1     2    9125    agrl          186.478
     1     2    9126    agrl          181.712
     1     2    9127    agrl          182.868
     1     2    9128    agrl          196.535
     1     2    9129    agrl          167.897
     1     2    9135    agrl          186.422
     1     2    9136    agrl          201.683
     1     2    9137    agrl          205.896
     1     2    9138    agrl          190.168
     1     2    9139    agrl          193.881
     1     2    9140    agrl          207.331
     1     2    9141    agrl          199.088
     1     2    9142    agrl          201.723
     1     2    9143    agrl          171.133
     1     2    9144    agrl          175.201
     1     2    9145    agrl          175.159
     1     2    9146    agrl          172.173
     1     2    9147    agrl          138.676
     1     2    9148    agrl          193.928
     1     2    9149    agrl          171.127
     1     2    9150    agrl          177.208
     1     2    9151    agrl          186.486
     1     2    9152    agrl          176.139
     1     2    9153    agrl          164.717
     1     2    9158    agrl          175.180
     1     2    9159    agrl          176.094
     1     2    9160    agrl          166.681
     1     2    9161    agrl          169.971
     1     2    9162    agrl          139.116
     1     2    9163    agrl          173.179
     1     2    9164    agrl          197.808
     1     2    9165    agrl          155.204
     1     2    9166    agrl          167.814
     1     2    9167    agrl          181.676
     1     2    9168    agrl          158.050
     1     2    9169    agrl          185.174
     1     2    9170    agrl          180.510
